453054833,"ASPENA, s.r.o.",44,English to Slovak,1033,1051,45,0,,44,1,2,Active A,0.09,,,,0.08,0.03,27,27,,,0.09,0.045,0.036,0.027,0.018,0.009,0
453054833,"ASPENA, s.r.o.",44,English to Slovak,1033,1051,45,1376,"Cisco Systems, Inc. (Legal)",44,1,2,Active A,0.1,,,,0.09,0.035,30,,,,0.1,0.05,0.04,0.03,0.02,0.01,0
453054833,"ASPENA, s.r.o.",45,English to Slovenian,1033,1060,47,0,,45,1,2,Active A,0.11,,,,0.09,0.04,33,33,,,0.11,0.055,0.044,0.033,0.022,0.011,0
453054833,"ASPENA, s.r.o.",45,English to Slovenian,1033,1060,47,1376,"Cisco Systems, Inc. (Legal)",45,1,2,Active A,0.12,,,,0.1,0.04,33,,,,0.12,0.06,0.048,0.036,0.024,0.012,0
453054833,"ASPENA, s.r.o.",45,English to Slovenian,1033,1060,47,1730,Oracle - Legal,45,1,1,Active preferred,0.12,,,,0.1,0.04,33,,Per Page,,0.12,0.06,0.048,0.036,0.024,0.012,
3986,AUTONET,38,English to Portuguese (Port),1033,2070,50,0,,38,1,2,Active A,0.1,0.08,0.04,0.02,0.08,0.03,,25,,,0.08,0.04,0.04,0.04,0.02,0.02,
453054703,AzTech Solutions,15,English to Dutch (Netherlands),1033,1043,6,0,,15,1,2,Active A,0.16,,,,,,35,35,Hourly,45,0.16,0.08,0.056,0.04,0.024,0.016,0
453054910,Bayan-Tech,144,English to Afrikaans,1033,1078,87,0,,144,1,3,Active B,0.13,,,,0.096,0.034,35,35,Hourly,20,0.13,0.065,0.046,0.033,0.02,0.013,0
453054910,Bayan-Tech,4,English to Amharic,1033,1118,20,0,,4,1,3,Active B,0.14,,,,0.075,0.025,35,35,Hourly,20,0.14,0.07,0.049,0.035,0.021,0.014,0
453054910,Bayan-Tech,5,English to Arabic,1033,1025,48,0,,5,1,3,Active B,0.09,,,,,,25,25,Hourly,20,0.09,0.045,0.032,0.023,0.014,0.009,0
453054910,Bayan-Tech,141,English to Dari,1033,1164,35,0,,141,1,2,Active A,0.15,,,,,,,,Per Page,,,,,,,,
453054910,Bayan-Tech,19,English to Farsi (Persian),1033,1065,22,0,,19,1,2,Active A,0.1,,,,,,25,25,Hourly,20,0.1,0.05,0.035,0.025,0.015,0.01,0
453054910,Bayan-Tech,158,English to Hausa,1033,1128,91,0,,158,1,3,Active B,0.12,,,,0.075,0.025,35,35,Hourly,20,0.12,0.06,0.042,0.03,0.018,0.012,0
453054910,Bayan-Tech,25,English to Hebrew,1033,1037,24,0,,25,1,3,Active B,0.14,,,,,,3540,35,Hourly,20,0.13,0.07,0.05,0.035,0.022,0.014,0
453054910,Bayan-Tech,161,English to Igbo,1033,1136,94,0,,161,1,3,Active B,0.12,,,,0.09,0.03,35,35,Hourly,20,0.12,0.06,0.042,0.03,0.018,0.012,0
453054910,Bayan-Tech,164,English to Kinyarwanda/Rwanda,1033,1159,97,0,,164,1,3,Active B,0.13,,,,0.09,0.03,35,35,Hourly,20,0.13,0.065,0.046,0.033,0.02,0.013,0
453054910,Bayan-Tech,193,"English to Kurdish, Central (Sorani)",1033,1170,121,0,,193,11,3,Active B,0.14,,,,,,25,35,Per Page,20,0.14,0.07,0.05,0.035,0.022,0.014,
453054910,Bayan-Tech,34,English to Malay,1033,1086,71,0,,34,11,3,Active B,0.14,,,,,,35,35,Per Page,20,0.14,0.07,0.05,0.035,0.022,0.014,
453054910,Bayan-Tech,122,English to Oromo,1033,1138,75,0,,122,1,3,Active B,0.14,,,,0.06,0.02,35,35,Hourly,20,0.14,0.07,0.05,0.035,0.022,0.014,0
453054910,Bayan-Tech,308,English to Pashto/Afghani,1033,1123,167,0,,308,1,2,Active A,0.14,,,,,,35,,Hourly,20,,,,,,,
453054910,Bayan-Tech,46,English to Somali,1033,1143,16,0,,46,1,3,Active B,0.15,,,,0.113,0.038,40,40,Hourly,15,0.15,0.075,0.053,0.038,0.023,0.015,0
453054910,Bayan-Tech,174,English to Southern Sotho (Sesotho),1033,1072,107,0,,174,1,3,Active B,0.14,,,,0.098,0.033,35,35,Hourly,20,0.14,0.07,0.049,0.035,0.021,0.014,0
453054910,Bayan-Tech,84,English to Swahili,1033,1089,29,0,,84,1,3,Active B,0.12,,,,0.068,0.023,35,35,Hourly,20,0.12,0.06,0.042,0.03,0.018,0.012,0
453054910,Bayan-Tech,245,English to Telugu,1033,1098,137,0,,245,11,3,Active B,0.14,,,,,,35,35,Hourly,20,,,,,,,
453054910,Bayan-Tech,179,English to Tswana (Setswana),1033,1074,112,0,,179,1,3,Active B,0.14,,,,0.09,0.03,35,35,Hourly,20,0.14,0.07,0.049,0.035,0.021,0.014,0
453054910,Bayan-Tech,53,English to Turkish,1033,1055,30,0,,53,1,2,Active A,0.09,,,,,,25,25,Hourly,20,0.09,0.045,0.032,0.023,0.014,0.009,0
453054910,Bayan-Tech,93,English to Urdu,1033,1056,84,0,,93,11,3,Active B,0.1,,,,,,30,30,Hourly,20,0.1,0.05,0.035,0.025,0.015,0.01,
453054910,Bayan-Tech,285,English to Wolof,1033,1160,155,0,,285,1,3,Active B,0.14,,,,0.09,0.03,35,35,Hourly,20,0.14,0.07,0.049,0.035,0.021,0.014,0
453054910,Bayan-Tech,183,English to Xhosa,1033,1076,116,0,,183,1,3,Active B,0.13,,,,0.09,0.03,35,35,Hourly,20,0.13,0.065,0.046,0.033,0.02,0.013,0
453054910,Bayan-Tech,185,English to Yoruba,1033,1130,118,0,,185,1,3,Active B,0.12,,,,0.075,0.025,35,35,Hourly,20,0.12,0.06,0.042,0.03,0.018,0.012,0
453054910,Bayan-Tech,186,English to Zulu,1033,1077,52,0,,186,1,3,Active B,0.13,,,,0.083,0.028,35,35,Hourly,20,0.13,0.065,0.046,0.033,0.02,0.013,0
453054726,"Becker-Boelter, Sonja",18,German to English (US),1031,1033,1,0,,18,1,2,Active A,0.1,,,,0.075,0.03,20,20,,,0.1,0.05,0.035,0.025,0.015,0.01,0
453055101,"Bellini, Eugenia",47,English to Spanish (LatAm),1033,58378,78,0,,47,1,2,Active A,0.04,,,,,0.013,9,,Per Page,,0.04,0.02,0.014,0.01,0.006,0.004,
453055191,"Bellini, Maria Magdalena",47,English to Spanish (LatAm),1033,58378,78,0,,47,1,2,Active A,,,,,,0.02,,,,,,,,,,,
453054757,"Berret, Jean-Evens",86,English to Creole (Haiti),1033,1127,32,0,,86,1,1,Active preferred,0.13,,,,0.1,0.03,30,30,,,0.13,0.065,0.046,0.033,0.02,0.013,0
453055268,"Beti, Bellis",119,English to Marshallese,1033,1084,34,0,,119,1,2,Active A,0.2,,,,,0.15,35,,Per Page,,,,,,,,
453054704,Beyondsoft Corporation,10,English to Chinese (Simp),1033,2052,11,0,,10,1,2,Active A,0.06,,,,0.05,0.02,14.99,14.99,Hourly,,0.06,0.033,0.021,0.018,0.009,0.009,0
453054704,Beyondsoft Corporation,10,English to Chinese (Simp),1033,2052,11,1066,Cisco Systems,10,1,1,Active preferred,0.06,,,,0.05,0.02,14.99,14.99,Hourly,,0.06,0.033,0.021,0.018,0.009,0.009,
453054704,Beyondsoft Corporation,11,English to Chinese (Trad),1033,1028,10,1066,Cisco Systems,11,1,1,Active preferred,0.0988,,,,0.06,0.03,17.5,17.5,Hourly,,0.0988,0.054,0.035,0.03,0.015,0.015,
453054704,Beyondsoft Corporation,11,English to Chinese (Trad),1033,1028,10,0,,11,1,3,Active B,0.0988,,,,0.06,0.03,17.5,17.5,,,0.0988,0.054,0.035,0.03,0.015,0.015,0
1121,"Bojlesen, Ines",37,English to Portuguese (Braz),1033,1046,37,0,,37,1,3,Active B,0.12,,,,0.09,0.03,35,55,Hourly,45,0.12,0.06,0.042,0.03,0.018,0.012,0
1121,"Bojlesen, Ines",128,Portuguese to English (US),1046,1033,1,0,,128,1,1,Active preferred,0.13,,,,0.1,0.03,45,60,Hourly,45,0.13,0.065,0.046,0.033,0.02,0.013,0
453055219,"Bonelli, Costanza",30,English to Italian,1033,1040,4,0,,30,1,2,Active A,0.055,,,,,0.022,14,,Per Page,,0.041,0.028,0.019,0.014,0.008,0.006,0
453055194,"Brian, Bemy",119,English to Marshallese,1033,1084,34,1720,BI Worldwide,119,1,2,Active A,0.15,,,,0.15,0.1,30,30,Hourly,35,,,,,,,
453054877,Business Valkyries,23,English to German,1033,1031,5,0,,23,1,2,Active A,0.11,,,,0.08,0.03,35,,,,0.11,0.055,0.039,0.028,0.017,0.011,0
453054981,"Campagnale, Irene",47,English to Spanish (LatAm),1033,58378,78,0,,47,1,2,Active A,0.03,,,,,0.01,9,,,,0.03,0.015,0.011,0.008,0.005,0.003,0
453055283,"Carr-Rollitt, Tomas",47,English to Spanish (LatAm),1033,58378,78,0,,47,1,2,Active A,0.035,,,,0.035,0.023,9,,Per Page,,0.026,0.018,0.012,0.009,0.005,0.004,0
453055283,"Carr-Rollitt, Tomas",290,Spanish (LatAm) to English (US),58378,1033,1,0,,290,2,2,Active A,0.09,,,,,0.03,15,,Per Page,,,,,,0.015,0.015,0
453055192,"Chang, Yee",27,English to Hmong,1033,1129,55,0,,27,3,2,Active A,0.15,,,,,50,50,,Per Page,,,,,,,,
453055286,Cobalt Fox International,47,English to Spanish (LatAm),1033,58378,78,0,,47,1,2,Active A,0.08,,,,0.053,0.027,30,30,Per Page,,0.06,0.04,0.028,0.02,0.012,0.008,
453055286,Cobalt Fox International,290,Spanish (LatAm) to English (US),58378,1033,1,0,,290,2,2,Active A,0.12,,,,0.08,0.04,35,35,Per Page,,0.09,0.06,0.042,0.03,0.018,0.012,0
453054762,CONTENTECH - wire,5,English to Arabic,1033,1025,48,0,,5,1,2,Active A,0.08,,,,,,20,20,Hourly,20,0.08,0.04,0.028,0.02,0.012,0.008,0
453054762,CONTENTECH - wire,19,English to Farsi (Persian),1033,1065,22,0,,19,1,2,Active A,0.08,,,,,,20,20,Hourly,20,0.08,0.04,0.028,0.02,0.012,0.008,0
453054762,CONTENTECH - wire,25,English to Hebrew,1033,1037,24,0,,25,1,2,Active A,0.13,,,,,,35,35,Hourly,20,0.13,0.065,0.046,0.033,0.02,0.013,0
453054762,CONTENTECH - wire,25,English to Hebrew,1033,1037,24,1730,Oracle - Legal,25,1,1,Active preferred,0.13,,,,,,35,35,Hourly,20,0.13,0.065,0.046,0.033,0.02,0.013,
453054762,CONTENTECH - wire,53,English to Turkish,1033,1055,30,0,,53,1,2,Active A,0.09,,,,,,20,20,Hourly,20,0.09,0.045,0.032,0.023,0.014,0.009,0
453054762,CONTENTECH - wire,93,English to Urdu,1033,1056,84,0,,93,1,2,Active A,0.08,,,,,,20,20,Hourly,20,0.08,0.04,0.028,0.02,0.012,0.008,0
453055265,"Corbellini, Estela",37,English to Portuguese (Braz),1033,1046,37,0,,37,1,2,Active A,0.046,,,,,0.023,12,,Per Page,,0.035,0.023,0.016,0.012,0.007,0.005,
3921,Cromie Thailai Translation,9,English to Khmer (Cambodian),1033,1107,14,0,,9,1,1,Active preferred,0.1,0.1,0.06,0.03,0.08,0.03,,25,Hourly,25,0.1,0.06,0.06,0.06,0.03,0.03,
3921,Cromie Thailai Translation,33,English to Lao,1033,1108,67,0,,33,1,2,Active A,0.12,,,,0.08,0.03,,25,Hourly,25,,,,,,,
3921,Cromie Thailai Translation,55,English to Vietnamese,1033,1066,17,0,,55,1,1,Active preferred,0.1,0.1,0.06,0.03,0.08,0.03,,25,Hourly,25,0.1,0.06,0.06,0.06,0.03,0.03,
2040,Czech Translations,105,Czech to English (US),1029,1033,1,0,,105,1,2,Active A,0.12,,,,,0.03,30,35,Hourly,30,,,,,,,
2040,Czech Translations,13,English to Czech,1033,1029,56,0,,13,1,2,Active A,0.12,,,,,0.03,30,35,Hourly,30,,,,,,,
3693,"Davis, Leila",86,English to Creole (Haiti),1033,1127,32,0,,86,1,2,Active A,0.12,,,,,0.05,,0,Hourly,28,,,,,,,
453054684,"De Vogelaere, Tom",3,Dutch to English (US),1043,1033,1,0,,3,1,2,Active A,0.08,0.06,0.04,,0.06,0.02,20,25,,,0.06,0.04,0.04,0.04,0.024,0.01,0
453055278,DE-office,15,English to Dutch (Netherlands),1033,1043,6,0,,15,1,2,Active A,0.13,,,,,0.05,40,40,Hourly,40,0.13,0.065,0.046,0.033,0.02,0.013,0
453055278,DE-office,157,English to Flemish,1033,2067,41,0,,157,1,2,Active A,0.13,,,,,0.05,40,40,Hourly,40,0.13,0.065,0.046,0.033,0.02,0.013,
453055256,"Diao, Bassy",22,English to French (Europe),1033,1036,3,0,,22,1,2,Active A,0.08,,,,,0.04,20,,Hourly,,0.06,0.04,0.028,0.02,0.012,0.008,
453055096,Diskusija,8,English to Bulgarian,1033,1026,53,0,,8,1,2,Active A,0.1,,,,0.075,0.025,30,30,Per Page,,0.1,0.05,0.045,0.035,0.015,0.01,0
453055096,Diskusija,132,English to Estonian,1033,1061,62,1730,Oracle - Legal,132,1,2,Active A,0.11,,,,0.083,0.028,30,30,Per Page,,0.11,0.055,0.049,0.038,0.017,0.011,
453055096,Diskusija,132,English to Estonian,1033,1061,62,0,,132,1,2,Active A,0.11,,,,0.083,0.028,30,30,Per Page,,0.11,0.055,0.049,0.038,0.017,0.011,0
453055096,Diskusija,129,English to Latvian,1033,1062,68,0,,129,1,2,Active A,0.11,,,,0.083,0.028,30,30,Per Page,,0.11,0.055,0.049,0.038,0.017,0.011,
453055096,Diskusija,129,English to Latvian,1033,1062,68,1730,Oracle - Legal,129,1,1,Active preferred,0.11,,,,0.083,0.028,30,30,Per Page,,0.11,0.055,0.049,0.038,0.017,0.011,
453055096,Diskusija,130,English to Lithuanian,1033,1063,69,1730,Oracle - Legal,130,1,1,Active preferred,0.11,,,,0.083,0.028,30,30,Per Page,,0.11,0.055,0.049,0.038,0.017,0.011,
453055096,Diskusija,130,English to Lithuanian,1033,1063,69,0,,130,1,2,Active A,0.11,,,,0.083,0.025,30,30,Per Page,,0.11,0.055,0.049,0.038,0.017,0.011,
453055096,Diskusija,40,English to Romanian,1033,1048,44,0,,40,1,2,Active A,0.1,,,,0.075,0.025,30,30,Per Page,,0.1,0.05,0.045,0.035,0.015,0.01,
453055096,Diskusija,279,English to Serbian (Cyrillic),1033,3098,150,0,,279,1,2,Active A,0.11,,,,0.083,0.028,30,30,,,0.11,0.055,0.049,0.038,0.017,0.011,0
453055096,Diskusija,114,English to Serbian (Latin),1033,2074,58,0,,114,1,2,Active A,0.11,,,,0.083,0.028,30,30,Per Page,,0.11,0.055,0.049,0.038,0.017,0.011,
453055096,Diskusija,44,English to Slovak,1033,1051,45,0,,44,1,2,Active A,0.1,,,,0.075,0.025,30,30,Per Page,,0.1,0.05,0.045,0.035,0.015,0.01,
3972,DoDutch Productions Inc.,15,English to Dutch (Netherlands),1033,1043,6,0,,15,1,2,Active A,0.11,0.11,0.04,0.015,0.1,0.05,25,25,Hourly,50,0.11,0.04,0.04,0.04,0.015,0.015,
453055254,"Dornellas, Gustavo",37,English to Portuguese (Braz),1033,1046,37,0,,37,1,2,Active A,0.07,,,,0.047,0.023,20,,Hourly,,0.053,0.035,0.025,0.018,0.011,0.007,
4010,Editrad,38,English to Portuguese (Port),1033,2070,50,0,,38,1,2,Active A,0.11,0.1,0.055,0.033,0.07,0.04,30,25,Hourly,50,0.1,0.055,0.055,0.055,0.033,0.033,
2565,"Edwards, Mary",76,English to English (UK),1033,2057,2,0,,76,1,3,Active B,,,,,,40,,40,Hourly,,,,,,,,
2565,"Edwards, Mary",18,German to English (US),1031,1033,1,579,Trumpf - Bittner,18,1,3,Active B,,,,,,35,,35,,,,,,,,,
2565,"Edwards, Mary",18,German to English (US),1031,1033,1,1144,Texthaus GmbH,18,1,3,Active B,,,,,,35,,35,,,,,,,,,
2565,"Edwards, Mary",18,German to English (US),1031,1033,1,0,,18,1,3,Active B,,,,,,40,,40,Hourly,,,,,,,,
1150,EQHO,10,English to Chinese (Simp),1033,2052,11,1376,"Cisco Systems, Inc. (Legal)",10,1,2,Active A,0.09,,,,0.07,0.03,25,0,,,0.09,0.045,0.032,0.023,0.014,0.009,0
1150,EQHO,10,English to Chinese (Simp),1033,2052,11,0,,10,1,3,Active B,0.09,,,,0.07,0.03,25,0,Per Page,,0.09,0.045,0.032,0.023,0.014,0.009,0
1150,EQHO,11,English to Chinese (Trad),1033,1028,10,0,,11,1,3,Active B,0.1,,,,0.06,0.03,25,0,Per Page,,0.1,0.05,0.035,0.025,0.015,0.01,0
1150,EQHO,11,English to Chinese (Trad),1033,1028,10,1376,"Cisco Systems, Inc. (Legal)",11,1,2,Active A,0.1,,,,0.06,0.03,25,0,,,0.1,0.05,0.035,0.025,0.015,0.01,0
1150,EQHO,29,English to Indonesian,1033,1057,26,0,,29,1,2,Active A,0.1,,,,0.07,0.03,30,25,Hourly,19.5,0.1,0.07,0.05,0.035,0.025,0.025,0
1150,EQHO,31,English to Japanese,1033,1041,8,1376,"Cisco Systems, Inc. (Legal)",31,1,3,Active B,0.18,,,,0.12,0.06,35,0,Per Page,,0.18,0.09,0.063,0.045,0.027,0.018,0
1150,EQHO,31,English to Japanese,1033,1041,8,0,,31,1,3,Active B,0.18,,,,0.12,0.06,35,0,Per Page,,0.18,0.09,0.063,0.045,0.027,0.018,0
1150,EQHO,32,English to Korean,1033,1042,9,0,,32,1,3,Active B,0.14,,,,0.095,0.045,35,,Per Page,,0.14,0.07,0.049,0.035,0.021,0.014,
1150,EQHO,32,English to Korean,1033,1042,9,1066,Cisco Systems,32,1,3,Active B,0.14,,,,0.095,0.045,35,0,Hourly,23,0.14,0.07,0.049,0.035,0.021,0.014,0
1150,EQHO,32,English to Korean,1033,1042,9,1376,"Cisco Systems, Inc. (Legal)",32,1,3,Active B,0.14,,,,0.08,0.04,30,0,Per Page,,0.14,0.07,0.049,0.035,0.021,0.014,0
1150,EQHO,33,English to Lao,1033,1108,67,0,,33,1,2,Active A,0.12,,,,0.08,0.04,35,25,Hourly,19.5,0.12,0.09,0.06,0.042,0.03,0.03,0
1150,EQHO,34,English to Malay,1033,1086,71,0,,34,1,2,Active A,0.1,,,,0.07,0.03,30,25,Hourly,19.5,0.1,0.07,0.05,0.035,0.025,0.025,0
1150,EQHO,51,English to Thai,1033,1054,42,1066,Cisco Systems,51,1,2,Active A,0.1,,,,0.07,0.03,25,0,Hourly,23,0.1,0.05,0.035,0.025,0.015,0.01,0
1150,EQHO,51,English to Thai,1033,1054,42,1376,"Cisco Systems, Inc. (Legal)",51,1,2,Active A,0.1,,,,0.07,0.03,25,0,,,0.1,0.05,0.035,0.025,0.015,0.01,0
1150,EQHO,51,English to Thai,1033,1054,42,0,,51,1,2,Active A,0.1,,,,0.07,0.03,30,0,Per Page,,0.1,0.07,0.05,0.035,0.025,0.025,0
1150,EQHO,55,English to Vietnamese,1033,1066,17,1066,Cisco Systems,55,1,2,Active A,0.11,,,,0.07,0.04,25,0,Hourly,23,0.11,0.055,0.039,0.028,0.017,0.011,0
1150,EQHO,55,English to Vietnamese,1033,1066,17,1376,"Cisco Systems, Inc. (Legal)",55,1,2,Active A,0.11,,,,0.07,0.04,28,0,,,0.11,0.055,0.039,0.028,0.017,0.011,0
1150,EQHO,55,English to Vietnamese,1033,1066,17,0,,55,1,2,Active A,0.11,,,,0.07,0.04,30,25,Per Page,,0.11,0.083,0.055,0.039,0.028,0.028,0
453054727,e-spire Bt.,28,English to Hungarian,1033,1038,46,0,,28,1,2,Active A,0.085,,,,0.06,0.04,24,24,,,0.085,0.043,0.03,0.021,0.013,0.0085,0
453054727,e-spire Bt.,123,German to Hungarian,1031,1038,46,0,,123,1,2,Active A,0.085,,,,0.06,0.04,24,24,,,0.085,0.043,0.03,0.021,0.013,0.0085,0
453054896,"Fislova, Dasha",105,Czech to English (US),1029,1033,1,0,,105,1,2,Active A,0.12,,,,0.09,0.03,25,25,,,0.12,0.06,0.042,0.03,0.018,0.012,0
453054896,"Fislova, Dasha",90,Slovak to English (US),1051,1033,1,0,,90,1,2,Active A,0.12,,,,0.09,0.03,25,25,,,0.12,0.06,0.042,0.03,0.018,0.012,0
453054717,French Translation Services Ltd.,22,English to French (Europe),1033,1036,3,0,,22,1,2,Active A,0.15,,,,0.12,0,50,50,Per Page,,0.15,0.075,0.053,0.038,0.023,0.015,0
453054717,French Translation Services Ltd.,22,English to French (Europe),1033,1036,3,93,Microsoft Corp,22,1,2,Active A,0.15,,,,0.12,,50,50,Per Page,,0.15,0.075,0.053,0.038,0.023,0.015,0
453054717,French Translation Services Ltd.,22,English to French (Europe),1033,1036,3,1066,Cisco Systems,22,1,2,Active A,0.15,,,,0.12,,50,50,Per Page,,0.15,0.075,0.053,0.038,0.023,0.015,0
453054717,French Translation Services Ltd.,22,English to French (Europe),1033,1036,3,1376,"Cisco Systems, Inc. (Legal)",22,1,2,Active A,0.17,,,,0.15,,50,50,Per Page,,0.17,0.085,0.06,0.043,0.026,0.017,0
4000,"Gaus, Linda",18,German to English (US),1031,1033,1,0,,18,1,2,Active A,0.12,0.12,0.06,0.015,0.12,0.03,,30,,,0.12,0.06,0.06,0.06,0.015,0.015,
4000,"Gaus, Linda",18,German to English (US),1031,1033,1,29,ZF Friedrichshafen,18,1,2,Active A,0.12,,,,0.12,0.03,,30,,,0.12,0.06,0.06,0.06,0.015,0.015,
3035,George,85,Indonesian to English (US),1057,1033,1,0,,85,2,2,Active A,0.16,,,,,45,,45,,,,,,,,,
453054707,Helena Technical Translations B.V.,15,English to Dutch (Netherlands),1033,1043,6,1730,Oracle - Legal,15,1,3,Active B,0.18,,,,,,30,30,Hourly,35,0.18,0.09,0.063,0.045,0.027,0.018,
453054707,Helena Technical Translations B.V.,15,English to Dutch (Netherlands),1033,1043,6,0,,15,1,2,Active A,0.18,0.18,,,,,55,35,Hourly,35,0.18,0.09,0.063,0.045,0.027,0.018,0
453054707,Helena Technical Translations B.V.,157,English to Flemish,1033,2067,41,1730,Oracle - Legal,157,1,2,Active A,0.18,,,,,,30,35,Hourly,35,0.18,0.09,0.063,0.045,0.027,0.018,
453054707,Helena Technical Translations B.V.,157,English to Flemish,1033,2067,41,0,,157,1,3,Active B,0.18,,,,,,,35,Per Page,35,0.18,0.09,0.063,0.045,0.027,0.018,0
453054707,Helena Technical Translations B.V.,265,French to Dutch,1036,1043,6,0,,265,1,2,Active A,0.18,,,,,,55,35,Hourly,35,0.18,0.09,0.063,0.045,0.027,0.018,0
453054707,Helena Technical Translations B.V.,217,German to Dutch (Netherlands),1031,1043,6,0,,217,1,2,Active A,0.18,0.18,,,,,55,35,Hourly,35,0.18,0.09,0.063,0.045,0.027,0.018,0
453054707,Helena Technical Translations B.V.,266,Spanish to Dutch,3082,1043,6,0,,266,1,2,Active A,0.18,,,,,,55,35,Hourly,35,0.18,0.09,0.063,0.045,0.027,0.018,0
3945,Hermes Traducciones y Servicios Linguist.,195,English to Catalan,1033,1027,123,0,,195,1,2,Active A,0.13,,,,0.12,0.024,36,36,Hourly,30,0.13,0.06,0.05,0.033,0.02,0.013,0
3945,Hermes Traducciones y Servicios Linguist.,48,English to Spanish (Spain),1033,1034,7,1730,Oracle - Legal,48,1,2,Active A,0.15,,,,0.12,0.03,36,0,Hourly,30,0.15,0.075,0.053,0.038,0.023,0.015,
3945,Hermes Traducciones y Servicios Linguist.,48,English to Spanish (Spain),1033,1034,7,0,,48,1,1,Active preferred,0.13,0.12,0.06,0.03,0.12,0.024,36,36,Hourly,30,0.13,0.06,0.05,0.033,0.02,0.013,0
3945,Hermes Traducciones y Servicios Linguist.,48,English to Spanish (Spain),1033,1034,7,93,Microsoft Corp,48,1,2,Active A,0.11,,,,0.09,0.02,36,0,Hourly,30,0.11,0.055,0.039,0.028,0.017,0.011,0
3945,Hermes Traducciones y Servicios Linguist.,48,English to Spanish (Spain),1033,1034,7,1066,Cisco Systems,48,1,1,Active preferred,0.11,,,,0.09,0.02,36,0,Hourly,30,0.11,0.055,0.039,0.028,0.017,0.011,0
3945,Hermes Traducciones y Servicios Linguist.,48,English to Spanish (Spain),1033,1034,7,1376,"Cisco Systems, Inc. (Legal)",48,1,2,Active A,0.15,,,,0.12,0.03,36,0,,,0.15,0.075,0.053,0.038,0.023,0.015,0
3945,Hermes Traducciones y Servicios Linguist.,60,German to Spanish (Spain),1031,3082,86,0,,60,1,3,Active B,0.13,0.12,0.06,0.03,0.12,0.024,,,,,0.12,0.06,0.06,0.06,0.03,0.03,0
1480,"Higgins, Hilary",18,German to English (US),1031,1033,1,0,,18,1,1,Active preferred,0.14,0.13,0.07,0.04,0.13,0.03,32,32,,,0.14,0.07,0.049,0.035,0.021,0.014,0
1480,"Higgins, Hilary",18,German to English (US),1031,1033,1,29,ZF Friedrichshafen,18,1,1,Active preferred,0.12,,,,0.12,0.03,32,32,,,0.12,0.05,0.05,0.05,0,0.015,0
453054682,"Highduke, Dmitrie",54,English to Ukrainian,1033,1058,83,0,,54,1,2,Active A,0.07,0.06,0.04,0.024,0.05,0.03,15,10,Per Page,,0.053,0.035,0.035,0.035,0.021,0.021,
3384,IndicTrans Multi-Ligual Solutions,5,English to Arabic,1033,1025,48,0,,5,1,3,Active B,0.16,,,0.085,,,,30,,,,,,,0.085,0.085,
3384,IndicTrans Multi-Ligual Solutions,243,English to Assamese,1033,1101,135,0,,243,1,2,Active A,0.12,,,,,,30,35,,,,,,,,,
3384,IndicTrans Multi-Ligual Solutions,95,English to Bengali,1033,1093,60,0,,95,1,2,Active A,0.12,,,,,,30,35,,,,,,,,,
3384,IndicTrans Multi-Ligual Solutions,19,English to Farsi (Persian),1033,1065,22,0,,19,1,3,Active B,0.16,,,0.085,,,,30,,,,,,,0.085,0.085,
3384,IndicTrans Multi-Ligual Solutions,94,English to Gujarati,1033,1095,63,0,,94,1,2,Active A,0.12,,,,,,30,35,,,,,,,,,
3384,IndicTrans Multi-Ligual Solutions,26,English to Hindi,1033,1081,25,0,,26,1,2,Active A,0.12,,,,,,30,35,,,,,,,,,
3384,IndicTrans Multi-Ligual Solutions,206,English to Kannada,1033,1099,127,0,,206,1,2,Active A,0.12,,,,,,30,35,,,,,,,,,
3384,IndicTrans Multi-Ligual Solutions,32,English to Korean,1033,1042,9,0,,32,1,3,Active B,0.1,,,,,,,35,,,,,,,,,
3384,IndicTrans Multi-Ligual Solutions,34,English to Malay,1033,1086,71,0,,34,1,2,Active A,0.11,,,0.03,,,,35,,,,,,,0.03,0.03,
3384,IndicTrans Multi-Ligual Solutions,121,English to Malayalam,1033,1100,72,0,,121,1,2,Active A,0.12,,,,,,30,35,,,,,,,,,
3384,IndicTrans Multi-Ligual Solutions,103,English to Marathi,1033,1102,73,0,,103,1,2,Active A,0.12,,,,,,30,35,,,,,,,,,
3384,IndicTrans Multi-Ligual Solutions,240,English to Nepali,1033,1121,133,0,,240,1,2,Active A,0.14,,,,,,30,35,,25,,,,,,,
3384,IndicTrans Multi-Ligual Solutions,242,English to Oriya,1033,1096,134,0,,242,1,2,Active A,0.12,,,,,,30,35,,,,,,,,,
3384,IndicTrans Multi-Ligual Solutions,39,English to Punjabi,1033,1094,76,0,,39,1,2,Active A,0.12,,,,,,30,35,,,,,,,,,
3384,IndicTrans Multi-Ligual Solutions,83,English to Sinhala (Sinhalese),1033,1115,28,0,,83,1,1,Active preferred,0.16,,,,,,30,35,,,,,,,,,
3384,IndicTrans Multi-Ligual Solutions,244,English to Tamil,1033,1097,136,0,,244,1,2,Active A,0.12,,,,,,30,35,,,,,,,,,
3384,IndicTrans Multi-Ligual Solutions,245,English to Telugu,1033,1098,137,0,,245,1,2,Active A,0.12,,,,,,30,35,,,,,,,,,
3384,IndicTrans Multi-Ligual Solutions,93,English to Urdu,1033,1056,84,0,,93,1,2,Active A,0.12,,,,,,30,35,,,,,,,,,
